,nid,flight_id,flt_num,ifps_id,callsign,airline,airline_type,origin,destination,gcdistance,long_short_dist,sobt,sibt,aircraft_type,mtow,wk_tbl_cat,registration,max_seats,pax_assigned_cc,ecac_200,exclude,prev_flight_nid,source,mandatory,aircraft_id
738,52945,180214964,THY_EPWALTBA01,AA34943969,THY1766,THY,FSC,EPWA,LTBA,746,D,2014-09-12 12:45:00,2014-09-12 15:15:00,A321,87,M,TCJSK,168,198,both,0,46814.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN046
739,52946,180214965,THY_EDDLLTBA03,AA34943970,THY1AW,THY,FSC,EDDL,LTBA,1101,D,2014-09-12 12:45:00,2014-09-12 15:55:00,A321,87,M,TCJRH,168,160,both,0,45042.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN175
740,52962,180214981,THY_LLBGLTBA04,AA34947690,THY4VE,THY,FSC,LLBG,LTBA,613,D,2014-09-12 12:45:00,2014-09-12 14:41:00,A332,230,H,TCJIR,224,200,arr,0,47292.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN035
741,53095,180215114,THY_LTCVLTAC01,AA34941000,THY7191,THY,FSC,LTCV,LTAC,456,D,2014-09-12 12:50:00,2014-09-12 14:30:00,B737,66,M,TCSAF,119,123,arr,0,49335.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN166
742,53097,180215116,THY_LTCTLTAC01,AA34941248,THY63S,THY,FSC,LTCT,LTAC,500,D,2014-09-12 12:50:00,2014-09-12 14:15:00,B738,75,M,TCSBV,151,146,arr,0,49172.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN164
743,53129,180215148,THY_LTBAEDDN02,AA34944123,THY4PD,THY,FSC,LTBA,EDDN,905,D,2014-09-12 12:50:00,2014-09-12 15:35:00,A320,74,M,TCJPF,133,122,both,0,39282.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN113
744,53130,180215149,THY_LOWSLTBA01,AA34944122,THY2YF,THY,FSC,LOWS,LTBA,791,D,2014-09-12 12:50:00,2014-09-12 15:10:00,A319,67,M,TCJLT,110,118,both,0,46691.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN210
745,53131,180215150,THY_EDDTLTBA03,AA34944124,THY6EB,THY,FSC,EDDT,LTBA,941,D,2014-09-12 12:50:00,2014-09-12 15:35:00,A320,74,M,TCJPP,133,132,both,0,46062.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN133
746,53132,180215151,THY_LTBAEDDK02,AA34944127,THY8JG,THY,FSC,LTBA,EDDK,1077,D,2014-09-12 12:50:00,2014-09-12 16:00:00,A320,74,M,TCJPU,133,139,both,0,47908.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN033
747,53239,180215258,THY_LTARLTFJ01,AA34941663,THY3YX,THY,FSC,LTAR,LTFJ,354,D,2014-09-12 12:55:00,2014-09-12 13:56:00,B737,66,M,TCSAE,119,115,arr,0,50030.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN159
748,53241,180215260,THY_LTACLTBJ05,AA34941745,THY53B,THY,FSC,LTAC,LTBJ,294,D,2014-09-12 12:55:00,2014-09-12 13:52:00,B738,75,M,TCSBF,151,131,both,0,49834.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN161
749,53245,180215264,THY_LTBJLTAC05,AA34942385,THY7YV,THY,FSC,LTBJ,LTAC,294,D,2014-09-12 12:55:00,2014-09-12 13:52:00,B737,66,M,TCSAD,119,124,both,0,50024.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN190
750,53246,180215265,THY_LTACLTCS01,AA34942415,THY2CW,THY,FSC,LTAC,LTCS,320,D,2014-09-12 12:55:00,2014-09-12 13:44:00,B738,75,M,TCSAJ,151,124,dep,0,50025.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN215
751,53247,180215266,THY_LTACLTCG02,AA34942416,THY7DB,THY,FSC,LTAC,LTCG,314,D,2014-09-12 12:55:00,2014-09-12 13:42:00,B738,75,M,TCSBS,151,181,both,0,50028.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN181
752,53248,180215267,THY_LTACLTCC02,AA34942432,THY5GY,THY,FSC,LTAC,LTCC,362,D,2014-09-12 12:55:00,2014-09-12 13:49:00,B738,75,M,TCSAI,151,153,dep,0,50026.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN218
753,53260,180215279,THY_LEVCLTBA01,AA34943987,THY9LZ,THY,FSC,LEVC,LTBA,1341,D,2014-09-12 12:40:00,2014-09-12 16:15:00,B738,75,M,TCJVF,151,131,both,0,43778.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN087
754,53262,180215281,THY_LESTLEBB01,AA34944237,THY1316,THY,FSC,LEST,LEBB,243,D,2014-09-12 12:55:00,2014-09-12 14:05:00,A320,74,M,TCJAI,133,120,both,0,49484.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN079
755,53263,180215282,THY_LRCKLTBA01,AA34944238,THY26L,THY,FSC,LRCK,LTBA,204,D,2014-09-12 12:55:00,2014-09-12 14:12:00,A320,74,M,TCJPE,133,127,arr,0,50618.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN222
756,53266,180215285,THY_EDDSLTBA03,AA34944297,THY4ZF,THY,FSC,EDDS,LTBA,951,D,2014-09-12 12:55:00,2014-09-12 15:50:00,A320,74,M,TCJPI,133,122,both,0,46053.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN106
757,53267,180215286,THY_LFPGLTBA03,AA34944298,THY55N,THY,FSC,LFPG,LTBA,1209,D,2014-09-12 12:55:00,2014-09-12 16:20:00,A321,87,M,TCJRB,168,152,both,0,45035.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN111
758,53289,180215308,THY_LTFJLTAI04,AA34951305,THY2932,THY,FSC,LTFJ,LTAI,250,D,2014-09-12 12:20:00,2014-09-12 13:30:00,B738,75,M,TCJFG_1,151,148,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN244
759,53522,180215541,THY_LTAILTAC05,AA34942535,THY41K,THY,FSC,LTAI,LTAC,220,D,2014-09-12 13:00:00,2014-09-12 13:37:00,B738,75,M,TCSAV,151,146,both,0,51201.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN216
760,53523,180215542,THY_LTACLTAI05,AA34942545,THY31V,THY,FSC,LTAC,LTAI,220,D,2014-09-12 13:00:00,2014-09-12 13:48:00,B737,66,M,TCSAZ,119,98,both,0,49489.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN173
761,53527,180215546,THY_LTACLTCA01,AA34942609,THY7VD,THY,FSC,LTAC,LTCA,307,D,2014-09-12 13:00:00,2014-09-12 13:46:00,B738,75,M,TCSAK,151,140,dep,0,50172.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN160
762,53553,180215572,THY_LTBALTAC12,AA34944447,THY2PY,THY,FSC,LTBA,LTAC,198,D,2014-09-12 13:00:00,2014-09-12 13:36:00,B738,75,M,TCJGF,151,132,both,0,48843.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN148
763,53554,180215573,THY_LTBALTAU04,AA34944450,THY9CK,THY,FSC,LTBA,LTAU,335,D,2014-09-12 13:00:00,2014-09-12 13:55:00,A320,74,M,TCJPL,133,102,dep,0,45517.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN122
764,53555,180215574,THY_LTBALTBJ09,AA34944452,THY3CP,THY,FSC,LTBA,LTBJ,179,D,2014-09-12 13:00:00,2014-09-12 13:46:00,A320,74,M,TCJPV,133,145,both,0,45194.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN209
765,53556,180215575,THY_LTBJLTBA10,AA34944453,THY5BM,THY,FSC,LTBJ,LTBA,179,D,2014-09-12 13:00:00,2014-09-12 13:54:00,B737,66,M,TCJKO,119,120,both,0,49828.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN163
766,53557,180215576,THY_LIMCLTBA03,AA34944454,THY3LS,THY,FSC,LIMC,LTBA,919,D,2014-09-12 13:00:00,2014-09-12 15:50:00,B738,75,M,TCJHC,151,162,both,0,46250.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN110
767,53558,180215577,THY_LTBJLTFJ05,AA34944455,THY2909,THY,FSC,LTBJ,LTFJ,186,D,2014-09-12 13:00:00,2014-09-12 14:00:00,B738,75,M,TCJGM,151,140,both,0,50170.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN176
768,53561,180215580,THY_LTFJEDDL02,AA34944619,THY1531,THY,FSC,LTFJ,EDDL,1121,D,2014-09-12 13:00:00,2014-09-12 16:20:00,B738,75,M,TCJFY,151,157,both,0,49042.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN140
769,53732,180215751,THY_LTBALIPE02,AA34944609,THY2EM,THY,FSC,LTBA,LIPE,800,D,2014-09-12 13:05:00,2014-09-12 15:45:00,A320,74,M,TCJPY,133,139,both,0,45685.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN038
770,53733,180215752,THY_LTAFLTBA07,AA34944612,THY3GE,THY,FSC,LTAF,LTBA,386,D,2014-09-12 13:05:00,2014-09-12 14:18:00,A319,67,M,TCJLP,110,102,both,0,49331.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN235
771,53734,180215753,THY_LTBAEDDM03,AA34944614,THY3HA,THY,FSC,LTBA,EDDM,850,D,2014-09-12 13:05:00,2014-09-12 15:45:00,A321,87,M,TCJSC,168,180,both,0,46696.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN142
772,53738,180215757,THY_LTFJLTCI02,AA34946179,THY6TK,THY,FSC,LTFJ,LTCI,664,D,2014-09-12 13:05:00,2014-09-12 14:35:00,B738,75,M,TCSBP,151,167,dep,0,48850.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN183
773,53744,180215763,THY_LTCGLTBA04,AA34947612,THY3AV,THY,FSC,LTCG,LTBA,497,D,2014-09-12 13:05:00,2014-09-12 14:39:00,B738,75,M,TCJFO,151,169,both,0,48530.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN121
774,53746,180215765,THY_UGSBLTBA01,AA34948306,THY1QJ,THY,FSC,UGSB,LTBA,578,D,2014-09-12 13:05:00,2014-09-12 14:49:00,A319,67,M,TCJLV,110,117,arr,0,48229.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN136
775,53747,180215766,THY_EDDGLTBA01,AA34949053,THY1378,THY,FSC,EDDG,LTBA,1094,D,2014-09-12 13:05:00,2014-09-12 16:15:00,B738,75,M,TCJFK,151,147,both,0,45514.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN093
776,53857,180215876,THY_LTACLTBA13,AA34944449,THY6PH,THY,FSC,LTAC,LTBA,198,D,2014-09-12 13:10:00,2014-09-12 13:57:00,B738,75,M,TCJFN,151,112,both,0,49823.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN179
777,53860,180215879,THY_LTBALTAF06,AA34944732,THY2CS,THY,FSC,LTBA,LTAF,386,D,2014-09-12 13:10:00,2014-09-12 14:16:00,A319,67,M,TCJLO,110,127,both,0,45066.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN131
