,0,1,2
948,RKSI,LTBA,UNNT
949,RKSI,LTBA,UCFO
950,RKSI,LTBA,OMAA
951,RKSI,LTBA,OPRN
952,RKSI,LTBA,OPKC
953,RKSI,LTBA,OBBI
954,RKSI,LTBA,UAAA
955,RKSI,LTBA,VNKT
956,ZGGG,LTBA,LLBG
957,ZGGG,LTBA,LTAJ
958,ZGGG,LTBA,EDDF
959,ZGGG,LTBA,LTAC
960,ZGGG,LTBA,LTAN
961,ZGGG,LTBA,LTFE
962,ZGGG,LTBA,LTAI
963,ZGGG,LTBA,LTAT
964,ZGGG,LTBA,LTBS
965,ZGGG,LTBA,LTAY
966,ZGGG,LTBA,LTCA
967,ZGGG,LTBA,HECA
968,ZGGG,LTBA,LTCI
969,ZGGG,LTBA,LTAU
970,ZGGG,LTBA,EGKK
971,ZGGG,LTBA,LTBJ
972,ZGGG,LTBA,LTAR
973,ZGGG,LTBA,UGTB
974,ZGGG,LTBA,LQSA
975,ZGGG,LTBA,LTAZ
976,ZGGG,LTBA,LTCC
977,ZGGG,LTBA,LTCE
978,ZGGG,LTBA,LYBE
979,ZGGG,LTBA,LHBP
980,ZGGG,LTBA,KJFK
981,ZGGG,LTBA,LBSF
982,ZGGG,LTBA,LATI
983,ZGGG,LTBA,EIDW
984,ZGGG,LTBA,BKPR
985,ZGGG,LTBA,LFPG
986,ZGGG,LTBA,EDDK
987,ZGGG,LTBA,LWSK
988,ZGGG,LTBA,LGAV
989,ZGGG,LTBA,LUKK
990,ZGGG,LTBA,UKOO
991,ZGGG,LTBA,EDDM
992,ZGGG,LTBA,LROP
993,ZGGG,LTBA,LEMD
994,ZGGG,LTBA,EDDV
995,ZGGG,LTBA,EBBR
996,ZGGG,LTBA,UKBB
997,ZGGG,LTBA,VHHH
998,ZGGG,LTBA,LICC
999,ZGGG,LTBA,LGTS
1000,ZGGG,LTBA,LIMC
1001,ZGGG,LTBA,EGCC
1002,ZGGG,LTBA,LOWW
1003,ZGGG,LTBA,EGBB
1004,ZGGG,LTBA,LIPZ
1005,ZGGG,LTBA,LSGG
1006,ZGGG,LTBA,ESSA
1007,ZGGG,LTBA,EKCH
1008,ZGGG,LTBA,LIRF
1009,ZGGG,LTBA,EHAM
1010,ZGGG,LTBA,EDDS
1011,ZGGG,LTBA,EDDL
1012,ZGGG,LTBA,EGPH
1013,ZGGG,LTBA,EGLL
1014,ZGGG,LTBA,EDDT
1015,ZGGG,LTBA,UUWW
1016,ZGGG,LTBA,DAAG
1017,ZGGG,LTBA,LSZH
1018,ZGGG,LTBA,EDDH
1019,ZGGG,LTBA,LFMN
1020,ZGGG,LTBA,DTTA
1021,ZGGG,LTBA,ENGM
1022,WMKK,LTBA,LLBG
1023,WMKK,LTBA,LTAJ
1024,WMKK,LTBA,EDDF
1025,WMKK,LTBA,LTAC
1026,WMKK,LTBA,LTAF
1027,WMKK,LTBA,LTAN
1028,WMKK,LTBA,LTFE
1029,WMKK,LTBA,LTAI
1030,WMKK,LTBA,LTAT
1031,WMKK,LTBA,LTBS
1032,WMKK,LTBA,LTAY
1033,WMKK,LTBA,LTCA
1034,WMKK,LTBA,HECA
1035,WMKK,LTBA,LTCI
1036,WMKK,LTBA,LTAU
1037,WMKK,LTBA,EGKK
1038,WMKK,LTBA,LTBJ
1039,WMKK,LTBA,LTAR
1040,WMKK,LTBA,UGTB
1041,WMKK,LTBA,LQSA
1042,WMKK,LTBA,LTAZ
1043,WMKK,LTBA,LTCC
1044,WMKK,LTBA,LTCE
1045,WMKK,LTBA,LYBE
1046,WMKK,LTBA,LHBP
1047,WMKK,LTBA,KJFK
1048,WMKK,LTBA,LBSF
1049,WMKK,LTBA,LATI
1050,WMKK,LTBA,EIDW
1051,WMKK,LTBA,BKPR
1052,WMKK,LTBA,LFPG
1053,WMKK,LTBA,EDDK
1054,WMKK,LTBA,LWSK
1055,WMKK,LTBA,LGAV
1056,WMKK,LTBA,LUKK
1057,WMKK,LTBA,UKOO
1058,WMKK,LTBA,EDDM
1059,WMKK,LTBA,LROP
1060,WMKK,LTBA,LEMD
1061,WMKK,LTBA,EDDV
1062,WMKK,LTBA,EBBR
1063,WMKK,LTBA,UKBB
1064,WMKK,LTBA,VHHH
1065,WMKK,LTBA,LICC
1066,WMKK,LTBA,LGTS
1067,WMKK,LTBA,LIMC
1068,WMKK,LTBA,EGCC
1069,WMKK,LTBA,LOWW
1070,WMKK,LTBA,EGBB
1071,WMKK,LTBA,LIPZ
1072,WMKK,LTBA,LSGG
1073,WMKK,LTBA,ESSA
1074,WMKK,LTBA,EKCH
1075,WMKK,LTBA,LIRF
1076,WMKK,LTBA,EHAM
1077,WMKK,LTBA,EDDS
1078,WMKK,LTBA,EDDL
1079,WMKK,LTBA,EGPH
1080,WMKK,LTBA,EGLL
1081,WMKK,LTBA,EDDT
1082,WMKK,LTBA,UUWW
1083,WMKK,LTBA,DAAG
1084,WMKK,LTBA,LSZH
1085,WMKK,LTBA,EDDH
1086,WMKK,LTBA,LFMN
1087,WMKK,LTBA,DTTA
1088,VHHH,LTBA,LLBG
1089,VHHH,LTBA,LTAJ
1090,VHHH,LTBA,EDDF
1091,VHHH,LTBA,LTAC
1092,VHHH,LTBA,LTAI
1093,VHHH,LTBA,LTAT
1094,VHHH,LTBA,LTBS
1095,VHHH,LTBA,LTAY
1096,VHHH,LTBA,LTCA
1097,VHHH,LTBA,HECA
1098,VHHH,LTBA,LTCI
1099,VHHH,LTBA,LTAU
1100,VHHH,LTBA,EGKK
1101,VHHH,LTBA,LTBJ
1102,VHHH,LTBA,LTAR
1103,VHHH,LTBA,UGTB
1104,VHHH,LTBA,LQSA
1105,VHHH,LTBA,LTAZ
1106,VHHH,LTBA,LTCC
1107,VHHH,LTBA,LTCE
1108,VHHH,LTBA,LYBE
1109,VHHH,LTBA,LHBP
1110,VHHH,LTBA,KJFK
1111,VHHH,LTBA,LBSF
1112,VHHH,LTBA,LATI
1113,VHHH,LTBA,EIDW
1114,VHHH,LTBA,BKPR
1115,VHHH,LTBA,LFPG
1116,VHHH,LTBA,EDDK
1117,VHHH,LTBA,LWSK
1118,VHHH,LTBA,LGAV
1119,VHHH,LTBA,LUKK
1120,VHHH,LTBA,UKOO
1121,VHHH,LTBA,EDDM
1122,VHHH,LTBA,LROP
1123,VHHH,LTBA,LEMD
1124,VHHH,LTBA,EDDV
1125,VHHH,LTBA,EBBR
1126,VHHH,LTBA,UKBB
1127,VHHH,LTBA,LICC
1128,VHHH,LTBA,LGTS
1129,VHHH,LTBA,LIMC
1130,VHHH,LTBA,EGCC
1131,VHHH,LTBA,LOWW
1132,VHHH,LTBA,EGBB
1133,VHHH,LTBA,LIPZ
1134,VHHH,LTBA,LSGG
1135,VHHH,LTBA,ESSA
1136,VHHH,LTBA,EKCH
1137,VHHH,LTBA,LIRF
1138,VHHH,LTBA,EHAM
1139,VHHH,LTBA,EDDS
1140,VHHH,LTBA,EDDL
1141,VHHH,LTBA,EGPH
1142,VHHH,LTBA,EGLL
1143,VHHH,LTBA,EDDT
1144,VHHH,LTBA,UUWW
1145,VHHH,LTBA,DAAG
1146,VHHH,LTBA,LSZH
1147,VHHH,LTBA,EDDH
1148,VHHH,LTBA,LFMN
1149,VHHH,LTBA,DTTA
1150,VHHH,LTBA,ENGM
1151,VHHH,LTBA,EDDN
1152,VHHH,LTBA,LIPE
1153,VHHH,LTBA,LEBL
1154,VHHH,LTBA,LEBB
1155,VHHH,LTBA,EFHK
1156,WSSS,LTBA,UBBB
1157,WSSS,LTBA,LLBG
1158,WSSS,LTBA,LTAJ
1159,WSSS,LTBA,EDDF
1160,WSSS,LTBA,LTAC
1161,WSSS,LTBA,LTAF
1162,WSSS,LTBA,LTAI
1163,WSSS,LTBA,HECA
1164,WSSS,LTBA,LTCI
1165,WSSS,LTBA,LTAU
1166,WSSS,LTBA,EGKK
1167,WSSS,LTBA,LTBJ
1168,WSSS,LTBA,LTAR
1169,WSSS,LTBA,UGTB
1170,WSSS,LTBA,LQSA
1171,WSSS,LTBA,LTAZ
1172,WSSS,LTBA,LTCC
1173,WSSS,LTBA,LTCE
1174,WSSS,LTBA,LYBE
1175,WSSS,LTBA,LHBP
1176,WSSS,LTBA,KJFK
1177,WSSS,LTBA,LBSF
1178,WSSS,LTBA,LATI
1179,WSSS,LTBA,EIDW
1180,WSSS,LTBA,BKPR
1181,WSSS,LTBA,LFPG
1182,WSSS,LTBA,EDDK
1183,WSSS,LTBA,LWSK
1184,WSSS,LTBA,LGAV
1185,WSSS,LTBA,LUKK
1186,WSSS,LTBA,UKOO
1187,WSSS,LTBA,EDDM
1188,WSSS,LTBA,LROP
1189,WSSS,LTBA,LEMD
1190,WSSS,LTBA,EDDV
1191,WSSS,LTBA,EBBR
1192,WSSS,LTBA,UKBB
1193,WSSS,LTBA,VHHH
1194,WSSS,LTBA,LICC
1195,WSSS,LTBA,LGTS
1196,WSSS,LTBA,LIMC
1197,WSSS,LTBA,EGCC
1198,WSSS,LTBA,LOWW
1199,WSSS,LTBA,EGBB
1200,WSSS,LTBA,LIPZ
1201,WSSS,LTBA,LSGG
1202,WSSS,LTBA,ESSA
1203,WSSS,LTBA,EKCH
1204,WSSS,LTBA,LIRF
1205,WSSS,LTBA,EHAM
1206,WSSS,LTBA,EDDS
1207,WSSS,LTBA,EDDL
1208,WSSS,LTBA,EGPH
1209,WSSS,LTBA,EGLL
1210,WSSS,LTBA,EDDT
1211,WSSS,LTBA,UUWW
1212,WSSS,LTBA,DAAG
1213,WSSS,LTBA,LSZH
1214,WSSS,LTBA,EDDH
1215,WSSS,LTBA,LFMN
1216,WSSS,LTBA,DTTA
1217,WSSS,LTBA,ENGM
1218,WSSS,LTBA,EDDN
1219,WSSS,LTBA,LIPE
1220,WSSS,LTBA,LEBL
1221,WSSS,LTBA,LEBB
1222,WSSS,LTBA,EFHK
1223,WSSS,LTBA,LFLL
1224,WSSS,LTBA,ESGG
1225,WSSS,LTBA,LDZA
1226,ZBAA,LTBA,LLBG
1227,ZBAA,LTBA,EDDF
1228,ZBAA,LTBA,LTCG
1229,ZBAA,LTBA,LTAC
1230,ZBAA,LTBA,LTAF
1231,ZBAA,LTBA,LTAN
1232,ZBAA,LTBA,LTFE
1233,ZBAA,LTBA,LTAI
1234,ZBAA,LTBA,LTAT
1235,ZBAA,LTBA,LTBS
1236,ZBAA,LTBA,LTAY
1237,ZBAA,LTBA,LTCA
1238,ZBAA,LTBA,HECA
1239,ZBAA,LTBA,LTCI
1240,ZBAA,LTBA,LTAU
1241,ZBAA,LTBA,EGKK
1242,ZBAA,LTBA,LTBJ
1243,ZBAA,LTBA,LTAR
1244,ZBAA,LTBA,UGTB
1245,ZBAA,LTBA,LQSA
1246,ZBAA,LTBA,LTAZ
1247,ZBAA,LTBA,LTCC
1248,ZBAA,LTBA,LTCE
1249,ZBAA,LTBA,LYBE
1250,ZBAA,LTBA,LHBP
1251,ZBAA,LTBA,KJFK
1252,ZBAA,LTBA,LBSF
1253,ZBAA,LTBA,LATI
1254,ZBAA,LTBA,EIDW
1255,ZBAA,LTBA,BKPR
1256,ZBAA,LTBA,LFPG
1257,ZBAA,LTBA,EDDK
1258,ZBAA,LTBA,LWSK
1259,ZBAA,LTBA,LGAV
1260,ZBAA,LTBA,LUKK
1261,ZBAA,LTBA,UKOO
1262,ZBAA,LTBA,EDDM
1263,ZBAA,LTBA,LROP
1264,ZBAA,LTBA,LEMD
1265,ZBAA,LTBA,EDDV
1266,ZBAA,LTBA,EBBR
1267,ZBAA,LTBA,UKBB
1268,ZBAA,LTBA,VHHH
1269,ZBAA,LTBA,LICC
1270,ZBAA,LTBA,LGTS
1271,ZBAA,LTBA,LIMC
1272,ZBAA,LTBA,EGCC
1273,ZBAA,LTBA,LOWW
1274,ZBAA,LTBA,EGBB
1275,ZBAA,LTBA,LIPZ
1276,ZBAA,LTBA,LSGG
1277,ZBAA,LTBA,ESSA
1278,ZBAA,LTBA,EKCH
1279,ZBAA,LTBA,LIRF
1280,ZBAA,LTBA,EHAM
1281,ZBAA,LTBA,EDDS
1282,ZBAA,LTBA,EDDL
1283,ZBAA,LTBA,EGPH
1284,ZBAA,LTBA,EGLL
1285,VTBS,LTBA,LLBG
1286,VTBS,LTBA,LTAJ
1287,VTBS,LTBA,EDDF
1288,VTBS,LTBA,LTAC
1289,VTBS,LTBA,LTAF
1290,VTBS,LTBA,LTAN
1291,VTBS,LTBA,LTFE
1292,VTBS,LTBA,LTAI
1293,VTBS,LTBA,LTAT
1294,VTBS,LTBA,LTBS
1295,VTBS,LTBA,LTAY
1296,VTBS,LTBA,LTCA
1297,VTBS,LTBA,HECA
1298,VTBS,LTBA,LTCI
1299,VTBS,LTBA,LTAU
1300,VTBS,LTBA,EGKK
1301,VTBS,LTBA,LTBJ
1302,VTBS,LTBA,LTAR
1303,VTBS,LTBA,UGTB
1304,VTBS,LTBA,LQSA
1305,VTBS,LTBA,LTAZ
1306,VTBS,LTBA,LTCC
1307,VTBS,LTBA,LTCE
1308,VTBS,LTBA,LYBE
1309,VTBS,LTBA,LHBP
1310,VTBS,LTBA,KJFK
1311,VTBS,LTBA,LBSF
1312,VTBS,LTBA,LATI
1313,VTBS,LTBA,EIDW
1314,VTBS,LTBA,BKPR
1315,VTBS,LTBA,LFPG
1316,VTBS,LTBA,EDDK
1317,VTBS,LTBA,LWSK
1318,VTBS,LTBA,LGAV
1319,VTBS,LTBA,LUKK
1320,VTBS,LTBA,UKOO
1321,VTBS,LTBA,EDDM
1322,VTBS,LTBA,LROP
1323,VTBS,LTBA,LEMD
1324,VTBS,LTBA,EDDV
1325,VTBS,LTBA,EBBR
1326,VTBS,LTBA,UKBB
1327,VTBS,LTBA,VHHH
1328,VTBS,LTBA,LICC
1329,VTBS,LTBA,LGTS
1330,VTBS,LTBA,LIMC
1331,VTBS,LTBA,EGCC
1332,VTBS,LTBA,LOWW
1333,VTBS,LTBA,EGBB
1334,VTBS,LTBA,LIPZ
1335,VTBS,LTBA,LSGG
1336,VTBS,LTBA,ESSA
1337,VTBS,LTBA,EKCH
1338,VTBS,LTBA,LIRF
1339,VTBS,LTBA,EHAM
1340,VTBS,LTBA,EDDS
1341,VTBS,LTBA,EDDL
1342,VTBS,LTBA,EGPH
1343,VTBS,LTBA,EGLL
1344,VTBS,LTBA,EDDT
1345,VTBS,LTBA,UUWW
1346,VTBS,LTBA,DAAG
1347,VTBS,LTBA,LSZH
1348,VTBS,LTBA,EDDH
1349,VTBS,LTBA,LFMN
1350,VTBS,LTBA,DTTA
1351,FAOR,LTBA,LLBG
1352,FAOR,LTBA,EDDF
1353,FAOR,LTBA,LTCG
1354,FAOR,LTBA,LTAC
1355,FAOR,LTBA,LTAF
1356,FAOR,LTBA,LTAN
1357,FAOR,LTBA,LTFE
1358,FAOR,LTBA,LTAI
1359,FAOR,LTBA,LTAT
1360,FAOR,LTBA,LTBS
1361,FAOR,LTBA,LTAY
1362,FAOR,LTBA,LTCA
1363,FAOR,LTBA,HECA
1364,FAOR,LTBA,LTCI
1365,FAOR,LTBA,LTAU
1366,FAOR,LTBA,EGKK
1367,FAOR,LTBA,LTBJ
1368,FAOR,LTBA,LTAR
1369,FAOR,LTBA,UGTB
1370,FAOR,LTBA,LQSA
1371,FAOR,LTBA,LTAZ
1372,FAOR,LTBA,LTCC
1373,FAOR,LTBA,LTCE
1374,FAOR,LTBA,LYBE
1375,FAOR,LTBA,LHBP
1376,FAOR,LTBA,KJFK
1377,FAOR,LTBA,LBSF
1378,FAOR,LTBA,LATI
1379,FAOR,LTBA,EIDW
1380,FAOR,LTBA,BKPR
1381,FAOR,LTBA,LFPG
1382,FAOR,LTBA,EDDK
1383,FAOR,LTBA,LWSK
1384,FAOR,LTBA,LGAV
1385,FAOR,LTBA,LUKK
1386,FAOR,LTBA,UKOO
1387,FAOR,LTBA,EDDM
1388,FAOR,LTBA,LROP
1389,FAOR,LTBA,LEMD
1390,FAOR,LTBA,EDDV
1391,FAOR,LTBA,EBBR
1392,FAOR,LTBA,UKBB
1393,FAOR,LTBA,VHHH
1394,FAOR,LTBA,LICC
1395,FAOR,LTBA,LGTS
1396,FAOR,LTBA,LIMC
1397,FAOR,LTBA,EGCC
1398,FAOR,LTBA,LOWW
1399,FAOR,LTBA,EGBB
1400,FAOR,LTBA,LIPZ
1401,FAOR,LTBA,LSGG
1402,FAOR,LTBA,ESSA
1403,FAOR,LTBA,EKCH
1404,FAOR,LTBA,LIRF
1405,FAOR,LTBA,EGLL
1406,KJFK,LTBA,RKSI
1407,KJFK,LTBA,UCFM
1408,KJFK,LTBA,LLBG
1409,KJFK,LTBA,LTAJ
1410,KJFK,LTBA,OLBA
1411,KJFK,LTBA,EDDF
1412,KJFK,LTBA,LTCG
1413,KJFK,LTBA,LTAC
1414,KJFK,LTBA,LTAF
1415,KJFK,LTBA,LTAN
1416,KJFK,LTBA,LTFE
1417,KJFK,LTBA,LTAI
1418,KJFK,LTBA,LTAT
1419,KJFK,LTBA,LTBS
1420,KJFK,LTBA,LTAY
1421,KJFK,LTBA,LTCA
1422,KJFK,LTBA,HECA
1423,KJFK,LTBA,LTCI
1424,KJFK,LTBA,LTAU
1425,KJFK,LTBA,EGKK
1426,KJFK,LTBA,LTBJ
1427,KJFK,LTBA,LTAR
1428,KJFK,LTBA,UGTB
1429,KJFK,LTBA,LQSA
1430,KJFK,LTBA,LTAZ
1431,KJFK,LTBA,LTCC
1432,KJFK,LTBA,LTCE
1433,KJFK,LTBA,LYBE
1434,KJFK,LTBA,LHBP
1435,KJFK,LTBA,LBSF
1436,KJFK,LTBA,LATI
1437,KJFK,LTBA,EIDW
1438,KJFK,LTBA,BKPR
1439,KJFK,LTBA,LFPG
1440,KJFK,LTBA,EDDK
1441,KJFK,LTBA,LWSK
1442,KJFK,LTBA,LGAV
1443,KJFK,LTBA,LUKK
1444,KJFK,LTBA,UKOO
1445,KJFK,LTBA,EDDM
1446,KJFK,LTBA,LROP
1447,KJFK,LTBA,LEMD
1448,KJFK,LTBA,EDDV
1449,KJFK,LTBA,EBBR
1450,KJFK,LTBA,UKBB
1451,KJFK,LTBA,VHHH
1452,KJFK,LTBA,LICC
1453,KJFK,LTBA,LGTS
1454,KJFK,LTBA,LIMC
1455,KJFK,LTBA,EGCC
1456,KJFK,LTBA,LOWW
1457,KJFK,LTBA,EGBB
1458,KJFK,LTBA,LIPZ
1459,KJFK,LTBA,LSGG
1460,KJFK,LTBA,ESSA
1461,KJFK,LTBA,EKCH
1462,KJFK,LTBA,LIRF
1463,KJFK,LTBA,EHAM
1464,KJFK,LTBA,EDDS
1465,KJFK,LTBA,EDDL
1466,KJFK,LTBA,EGPH
1467,KJFK,LTBA,EGLL
1468,KJFK,LTBA,EDDT
1469,KJFK,LTBA,UUWW
1470,KJFK,LTBA,DAAG
1471,KJFK,LTBA,LSZH
1472,KJFK,LTBA,EDDH
1473,KJFK,LTBA,LFMN
1474,KJFK,LTBA,DTTA
1475,KJFK,LTBA,ENGM
1476,KJFK,LTBA,LEBL
1477,KJFK,LTBA,EFHK
1478,KJFK,LTBA,ESGG
1479,KJFK,LTBA,LDZA
1480,KJFK,LTBA,LOWS
1481,KJFK,LTBA,EPWA
1482,KJFK,LTBA,LJLJ
1483,KJFK,LTBA,LTFC
1484,KJFK,LTBA,DAOO
1485,KJFK,LTBA,LTAL
1486,KJFK,LTBA,LYPG
1487,KJFK,LTBA,KLAX
1488,KJFK,LTBA,LBWN
1489,KJFK,LTBA,LMML
1490,KJFK,LTBA,EDNY
1491,KJFK,LTBA,KIAH
1492,KJFK,LTBA,UGSB
1493,KJFK,LTBA,KBOS
1494,KJFK,LTBA,KIAD
1495,KJFK,LTBA,KORD
1496,KJFK,LTBA,LTCD
1497,KJFK,LTBA,FZAA
1498,KJFK,LTBA,CYUL
1499,KJFK,LTBA,DRRN
1500,KJFK,LTBA,FKYS
1501,KJFK,LTBA,HTKJ
1502,KJFK,LTBA,HKJK
1503,KJFK,LTBA,VGHS
1504,KJFK,LTBA,HRYR
1505,KJFK,LTBA,UACC
1506,KJFK,LTBA,HTDA
1507,KJFK,LTBA,VABB
1508,KJFK,LTBA,HAAB
1509,FZAA,LTBA,UBBB
1510,FZAA,LTBA,LTAJ
1511,FZAA,LTBA,EDDF
1512,FZAA,LTBA,LTAC
1513,FZAA,LTBA,LTAF
1514,FZAA,LTBA,LTAI
1515,FZAA,LTBA,EGKK
1516,FZAA,LTBA,LTBJ
1517,FZAA,LTBA,LTAR
1518,FZAA,LTBA,UGTB
1519,FZAA,LTBA,LQSA
1520,FZAA,LTBA,LTAZ
1521,FZAA,LTBA,LTCC
1522,FZAA,LTBA,LTCE
1523,FZAA,LTBA,LYBE
1524,FZAA,LTBA,LHBP
1525,FZAA,LTBA,KJFK
1526,FZAA,LTBA,LBSF
1527,FZAA,LTBA,LATI
1528,FZAA,LTBA,EIDW
1529,FZAA,LTBA,BKPR
1530,FZAA,LTBA,LFPG
1531,FZAA,LTBA,EDDK
1532,FZAA,LTBA,LWSK
1533,FZAA,LTBA,LGAV
1534,FZAA,LTBA,LUKK
1535,FZAA,LTBA,UKOO
1536,FZAA,LTBA,EDDM
1537,FZAA,LTBA,LROP
1538,FZAA,LTBA,LEMD
1539,FZAA,LTBA,EDDV
1540,FZAA,LTBA,EBBR
1541,FZAA,LTBA,UKBB
1542,FZAA,LTBA,VHHH
1543,FZAA,LTBA,LGTS
1544,FZAA,LTBA,LIMC
1545,FZAA,LTBA,EGCC
1546,FZAA,LTBA,LOWW
1547,FZAA,LTBA,EGBB
1548,FZAA,LTBA,LIPZ
1549,FZAA,LTBA,LSGG
1550,FZAA,LTBA,ESSA
1551,FZAA,LTBA,EKCH
1552,FZAA,LTBA,LIRF
1553,FZAA,LTBA,EHAM
1554,FZAA,LTBA,EDDS
1555,FZAA,LTBA,EDDL
1556,FZAA,LTBA,EGPH
1557,FZAA,LTBA,EGLL
1558,FZAA,LTBA,EDDT
1559,FZAA,LTBA,UUWW
1560,FZAA,LTBA,DAAG
1561,FZAA,LTBA,LSZH
1562,FZAA,LTBA,EDDH
1563,FZAA,LTBA,LFMN
1564,FZAA,LTBA,DTTA
1565,FZAA,LTBA,ENGM
1566,FZAA,LTBA,EDDN
1567,FZAA,LTBA,LIPE
1568,FZAA,LTBA,LEBL
1569,FZAA,LTBA,LEBB
1570,FZAA,LTBA,EFHK
1571,FZAA,LTBA,LFLL
1572,FZAA,LTBA,ESGG
1573,FZAA,LTBA,LDZA
1574,FZAA,LTBA,LFSB
1575,FZAA,LTBA,LKPR
1576,FZAA,LTBA,ELLX
1577,DRRN,LTBA,LLBG
1578,DRRN,LTBA,EDDF
1579,DRRN,LTBA,LTCG
1580,DRRN,LTBA,LTAC
1581,DRRN,LTBA,LTAF
1582,DRRN,LTBA,LTAN
1583,DRRN,LTBA,LTFE
1584,DRRN,LTBA,LTAI
1585,DRRN,LTBA,LTAT
1586,DRRN,LTBA,LTBS
1587,DRRN,LTBA,LTAY
1588,DRRN,LTBA,LTCA
1589,DRRN,LTBA,HECA
1590,DRRN,LTBA,LTCI
1591,DRRN,LTBA,LTAU
1592,DRRN,LTBA,EGKK
1593,DRRN,LTBA,LTBJ
1594,DRRN,LTBA,LTAR
1595,DRRN,LTBA,UGTB
1596,DRRN,LTBA,LQSA
1597,DRRN,LTBA,LTAZ
1598,DRRN,LTBA,LTCC
1599,DRRN,LTBA,LTCE
1600,DRRN,LTBA,LYBE
1601,DRRN,LTBA,LHBP
1602,DRRN,LTBA,KJFK
1603,DRRN,LTBA,LBSF
1604,DRRN,LTBA,LATI
1605,DRRN,LTBA,EIDW
1606,DRRN,LTBA,BKPR
1607,DRRN,LTBA,LFPG
1608,DRRN,LTBA,EDDK
1609,DRRN,LTBA,LWSK
1610,DRRN,LTBA,LGAV
1611,DRRN,LTBA,LUKK
1612,DRRN,LTBA,UKOO
1613,DRRN,LTBA,EDDM
1614,DRRN,LTBA,LROP
1615,DRRN,LTBA,LEMD
1616,DRRN,LTBA,EDDV
1617,DRRN,LTBA,EBBR
1618,DRRN,LTBA,UKBB
1619,DRRN,LTBA,VHHH
1620,DRRN,LTBA,LICC
1621,DRRN,LTBA,LGTS
1622,DRRN,LTBA,LIMC
1623,DRRN,LTBA,EGCC
1624,DRRN,LTBA,LOWW
1625,DRRN,LTBA,EGBB
1626,DRRN,LTBA,LIPZ
1627,DRRN,LTBA,LSGG
1628,DRRN,LTBA,ESSA
1629,DRRN,LTBA,EKCH
1630,DRRN,LTBA,LIRF
1631,DRRN,LTBA,EHAM
1632,DRRN,LTBA,EDDS
1633,DRRN,LTBA,EDDL
1634,DRRN,LTBA,EGPH
1635,DRRN,LTBA,EGLL
1636,DRRN,LTBA,EDDT
1637,EDDH,LTBA,OMDB
1638,EDDH,LTBA,UBBB
1639,EDDH,LTBA,OJAI
1640,EDDH,LTBA,OTHH
1641,EDDH,LTBA,ZGGG
1642,EDDH,LTBA,WSSS
1643,EDDH,LTBA,VTBS
1644,EDDH,LTBA,RKSI
1645,EDDH,LTBA,UCFM
1646,EDDH,LTBA,RJBB
1647,EDDH,LTBA,FAOR
1648,EDDH,LTBA,OEJN
1649,EDDH,LTBA,LLBG
1650,EDDH,LTBA,RJAA
1651,EDDH,LTBA,OKBK
1652,EDDH,LTBA,OIIE
1653,EDDH,LTBA,OERK
1654,EDDH,LTBA,WMKK
1655,EDDH,LTBA,LTAJ
1656,EDDH,LTBA,OLBA
1657,EDDH,LTBA,UTAA
1658,EDDH,LTBA,EDDF
1659,EDDH,LTBA,LTCG
1660,EDDH,LTBA,LTFH
1661,EDDH,LTBA,LTAC
1662,EDDH,LTBA,LTAF
1663,EDDH,LTBA,LTAN
1664,EDDH,LTBA,LTFE
1665,EDDH,LTBA,LTAI
1666,EDDH,LTBA,LTBS
1667,EDDH,LTBA,LTAY
1668,EDDH,LTBA,LTCA
1669,EDDH,LTBA,HECA
1670,EDDH,LTBA,LTCI
1671,EDDH,LTBA,LTAU
1672,EDDH,LTBA,EGKK
1673,EDDH,LTBA,LTBJ
1674,EDDH,LTBA,LTAR
1675,EDDH,LTBA,UGTB
1676,EDDH,LTBA,LQSA
1677,EDDH,LTBA,LTAZ
1678,EDDH,LTBA,LTCC
1679,EDDH,LTBA,LTCE
1680,EDDH,LTBA,LYBE
1681,EDDH,LTBA,LHBP
1682,EDDH,LTBA,KJFK
1683,EDDH,LTBA,EIDW
1684,EDDH,LTBA,LFPG
1685,EDDH,LTBA,EDDK
1686,EDDH,LTBA,LGAV
1687,EDDH,LTBA,EDDM
1688,EDDH,LTBA,LROP
1689,EDDH,LTBA,LEMD
1690,EDDH,LTBA,EDDV
1691,EDDH,LTBA,EBBR
1692,EDDH,LTBA,UKBB
1693,EDDH,LTBA,VHHH
1694,EDDH,LTBA,LGTS
1695,EDDH,LTBA,LIMC
1696,EDDH,LTBA,EGCC
1697,EDDH,LTBA,LOWW
1698,EDDH,LTBA,LIPZ
1699,EDDH,LTBA,ESSA
1700,EDDH,LTBA,EKCH
1701,EDDH,LTBA,LIRF
1702,EDDH,LTBA,EDDS
1703,EDDH,LTBA,EDDL
1704,EDDH,LTBA,EGPH
1705,EDDH,LTBA,EGLL
1706,EDDH,LTBA,EDDT
1707,EDDH,LTBA,UUWW
1708,EDDH,LTBA,DAAG
1709,EDDH,LTBA,LSZH
1710,EDDH,LTBA,DTTA
1711,EDDH,LTBA,EDDN
1712,EDDH,LTBA,LEBL
1713,EDDH,LTBA,EFHK
1714,EDDH,LTBA,LDZA
1715,EDDH,LTBA,LKPR
1716,EDDH,LTBA,LTFG
1717,EDDH,LTBA,LTCS
1718,EDDH,LTBA,LTDA
1719,EDDH,LTBA,EVRA
1720,EDDH,LTBA,EDDG
